"DateTime","Players","Average Players","Flags"
"2023-02-22 00:00:00",7827,4045,
"2023-02-23 00:00:00",8613,4369,
"2023-02-24 00:00:00",9016,4827,
"2023-02-25 00:00:00",9454,5423,
"2023-02-26 00:00:00",8947,5055,
"2023-02-27 00:00:00",7450,3635,
"2023-02-28 00:00:00",7315,3591,
"2023-03-01 00:00:00",7070,3449,
"2023-03-02 00:00:00",8214,3844,
"2023-03-03 00:00:00",8969,4549,
"2023-03-04 00:00:00",9184,5393,
"2023-03-05 00:00:00",8893,4995,
"2023-03-06 00:00:00",7265,3513,
"2023-03-07 00:00:00",7348,3545,
"2023-03-08 00:00:00",7181,3572,
"2023-03-09 00:00:00",7810,3678,
"2023-03-10 00:00:00",8681,4385,
"2023-03-11 00:00:00",9190,5250,
"2023-03-12 00:00:00",8746,4913,
"2023-03-13 00:00:00",7011,3405,
"2023-03-14 00:00:00",7054,3355,
"2023-03-15 00:00:00",7179,3413,
"2023-03-16 00:00:00",7525,3576,
"2023-03-17 00:00:00",11660,5699,
"2023-03-18 00:00:00",13806,7965,
"2023-03-19 00:00:00",14384,7971,
"2023-03-20 00:00:00",13062,5973,
"2023-03-21 00:00:00",12661,5967,
"2023-03-22 00:00:00",13006,6157,
"2023-03-23 00:00:00",13716,6389,
"2023-03-24 00:00:00",13741,6893,
"2023-03-25 00:00:00",13067,7502,
"2023-03-26 00:00:00",11738,6602,
"2023-03-27 00:00:00",9978,4544,
"2023-03-28 00:00:00",9672,4416,
"2023-03-29 00:00:00",9337,4305,
"2023-03-30 00:00:00",10030,4519,
"2023-03-31 00:00:00",10627,5226,
"2023-04-01 00:00:00",10778,6077,
"2023-04-02 00:00:00",9988,5555,
"2023-04-03 00:00:00",8567,4124,
"2023-04-04 00:00:00",9428,4551,
"2023-04-05 00:00:00",9267,5178,
"2023-04-06 00:00:00",10297,4894,
"2023-04-07 00:00:00",10995,5666,
"2023-04-08 00:00:00",11090,6223,
"2023-04-09 00:00:00",10120,5808,
"2023-04-10 00:00:00",9053,4432,
"2023-04-11 00:00:00",8820,4224,
"2023-04-12 00:00:00",8538,4094,
"2023-04-13 00:00:00",9607,4466,
"2023-04-14 00:00:00",10569,5334,
"2023-04-15 00:00:00",10372,6087,
"2023-04-16 00:00:00",9420,5584,
"2023-04-17 00:00:00",8335,4130,
"2023-04-18 00:00:00",7899,4064,
"2023-04-19 00:00:00",7932,4056,
"2023-04-20 00:00:00",9108,4398,
"2023-04-21 00:00:00",11294,5885,
"2023-04-22 00:00:00",12700,7660,
"2023-04-23 00:00:00",14328,7606,
"2023-04-24 00:00:00",13375,6529,
"2023-04-25 00:00:00",13816,6802,
"2023-04-26 00:00:00",13109,6456,
"2023-04-27 00:00:00",14291,6905,
"2023-04-28 00:00:00",14468,7878,
"2023-04-29 00:00:00",14606,9255,
"2023-04-30 00:00:00",15056,9579,
"2023-05-01 00:00:00",14452,8978,
"2023-05-02 00:00:00",13037,7798,
"2023-05-03 00:00:00",13409,7517,
"2023-05-04 00:00:00",15430,7434,
"2023-05-05 00:00:00",15153,7991,
"2023-05-06 00:00:00",15971,8675,
"2023-05-07 00:00:00",14224,8403,
"2023-05-08 00:00:00",12297,6007,
"2023-05-09 00:00:00",11765,5703,
"2023-05-10 00:00:00",11128,5372,
"2023-05-11 00:00:00",11948,5622,
"2023-05-12 00:00:00",13224,6736,
"2023-05-13 00:00:00",13092,7769,
"2023-05-14 00:00:00",12007,7177,
"2023-05-15 00:00:00",10133,5044,
"2023-05-16 00:00:00",9701,4801,
"2023-05-17 00:00:00",9891,4858,
"2023-05-18 00:00:00",10399,5095,
"2023-05-19 00:00:00",10699,5675,
"2023-05-20 00:00:00",10429,6221,
"2023-05-21 00:00:00",9614,5717,
"2023-05-22 00:00:00",8512,4210,
"2023-05-23 00:00:00",8463,4193,
"2023-05-24 00:00:00",8411,4171,
"2023-05-25 00:00:00",9805,4625,
"2023-05-26 00:00:00",10780,5605,
"2023-05-27 00:00:00",10601,6433,
"2023-05-28 00:00:00",10015,6140,
"2023-05-29 00:00:00",9038,4677,
"2023-05-30 00:00:00",8561,4361,
"2023-05-31 00:00:00",8529,4313,
"2023-06-01 00:00:00",9441,4546,
"2023-06-02 00:00:00",9851,5268,
"2023-06-03 00:00:00",9904,5952,
"2023-06-04 00:00:00",9561,5651,
"2023-06-05 00:00:00",8327,4376,
"2023-06-06 00:00:00",8505,4387,
"2023-06-07 00:00:00",8042,4295,
"2023-06-08 00:00:00",8961,4627,
"2023-06-09 00:00:00",10890,5924,
"2023-06-10 00:00:00",13287,7898,
"2023-06-11 00:00:00",14790,8753,
"2023-06-12 00:00:00",15005,7728,
"2023-06-13 00:00:00",15096,7781,
"2023-06-14 00:00:00",15286,8015,
"2023-06-15 00:00:00",15950,8279,
"2023-06-16 00:00:00",15488,8356,
"2023-06-17 00:00:00",14508,8487,
"2023-06-18 00:00:00",13097,7736,
"2023-06-19 00:00:00",11254,6127,
"2023-06-20 00:00:00",10905,5809,
"2023-06-21 00:00:00",11118,5928,
"2023-06-22 00:00:00",11654,6555,
"2023-06-23 00:00:00",11248,6718,
"2023-06-24 00:00:00",10748,6525,
"2023-06-25 00:00:00",10649,6272,
"2023-06-26 00:00:00",9931,5486,
"2023-06-27 00:00:00",9761,5403,
"2023-06-28 00:00:00",9289,5275,
"2023-06-29 00:00:00",10289,5593,
"2023-06-30 00:00:00",12300,6879,
"2023-07-01 00:00:00",13580,8108,
"2023-07-02 00:00:00",14177,8546,
"2023-07-03 00:00:00",13652,7646,
"2023-07-04 00:00:00",13835,7658,
"2023-07-05 00:00:00",13543,7431,
"2023-07-06 00:00:00",13381,7634,
"2023-07-07 00:00:00",14300,8066,
"2023-07-08 00:00:00",14088,8503,
"2023-07-09 00:00:00",14064,8551,
"2023-07-10 00:00:00",12756,7381,
"2023-07-11 00:00:00",12667,7151,
"2023-07-12 00:00:00",12487,7205,
"2023-07-13 00:00:00",13051,7465,
"2023-07-14 00:00:00",12236,7150,
"2023-07-15 00:00:00",11685,7087,
"2023-07-16 00:00:00",11108,6762,
"2023-07-17 00:00:00",9989,5703,
"2023-07-18 00:00:00",9720,5479,
"2023-07-19 00:00:00",9173,5269,
"2023-07-20 00:00:00",10192,5513,
"2023-07-21 00:00:00",10201,5847,
"2023-07-22 00:00:00",10092,6090,
"2023-07-23 00:00:00",9642,5966,
"2023-07-24 00:00:00",8832,5098,
"2023-07-25 00:00:00",8679,4972,
"2023-07-26 00:00:00",8644,4933,
"2023-07-27 00:00:00",9092,4933,
